brand,model,model_year,mileage,fuel_type,transmission_type,clean_title,price,log_price
9,398,0.8984863754118634,-1.040686005706514,2,2,1.0,29900.0,10.305613759378778
4,1807,0.40700979210906546,-0.3197079078909371,2,0,1.0,54000.0,10.896739325546411
36,352,-1.395071013334527,1.4014599648783443,2,0,1.0,10000.0,9.210340371976184
44,16,1.0623119031794628,-0.7775768102225163,2,0,0.0,81900.0,11.313254269841162
3,1311,0.07935873657386686,-0.6352553512319721,2,0,1.0,67000.0,11.112447898373103
43,1030,0.7346608476442641,-0.8609004593520249,2,0,0.0,55998.0,10.933071254793802
16,790,1.0623119031794628,-1.0425984144540352,2,0,1.0,50500.0,10.829728615263452
2,1044,-1.2312454855669275,-0.04474177817230681,2,2,1.0,33995.0,10.43396873396056
39,59,-1.5588965411021263,0.37258405871181827,2,2,1.0,10200.0,9.230142999272362
53,1529,-0.41211784672893104,1.4148468261109943,1,0,1.0,18800.0,9.84161214881804
9,1673,0.8984863754118634,-0.45262031584367607,2,0,1.0,62900.0,11.049301442688533
22,479,0.7346608476442641,-0.4881528703726241,2,0,0.0,24590.0,10.110095135210239
4,68,1.0623119031794628,-1.0892994360685084,2,0,0.0,47998.0,10.778914622355282
14,328,0.8984863754118634,-0.6323102417607891,2,0,0.0,33410.0,10.416610535350802
36,209,0.24318426434146614,-0.03284659576272356,2,0,1.0,42000.0,10.645424897265505
55,1467,-1.7227220688697256,3.690613235661488,2,2,1.0,3550.0,8.174702882469461
36,771,0.24318426434146614,-0.14759112061400897,2,0,1.0,29500.0,10.292145542327912
9,1553,0.24318426434146614,0.4643796785928466,2,0,1.0,29999.0,10.308919326755392
9,1672,-0.08446679119373245,1.3345256587150944,2,0,1.0,28000.0,10.239959789157341
0,1002,1.0623119031794628,-0.9336867362826902,2,0,0.0,47950.0,10.777914080311584
5,304,0.7346608476442641,-0.9487182690382086,2,0,0.0,162950.0,12.001198684265708
46,529,1.0623119031794628,-1.2300527198860853,2,0,1.0,695000.0,13.45166712454693
16,789,1.0623119031794628,-0.8490817732923425,2,3,1.0,44249.0,10.69758805131066
42,710,-2.7056752354753213,1.783941714382629,2,0,1.0,2500.0,7.824046010856292
27,792,0.8984863754118634,-0.4553741844401069,2,0,0.0,51998.0,10.858960535285439
4,203,0.7346608476442641,-0.5922452785002152,2,0,0.0,85998.0,11.36207931915127
4,979,1.226137430947062,-1.2162451287289806,2,0,1.0,92900.0,11.439278924801929
22,842,0.8984863754118634,-0.7387549126478314,2,0,0.0,38383.0,10.55536993221822
24,726,1.0623119031794628,-0.9517589989467676,2,0,1.0,24000.0,10.085809109330082
24,728,0.40700979210906546,-0.3299201706027015,2,0,0.0,14699.0,9.595534743241988
4,1807,1.0623119031794628,-1.0392325750583975,2,0,0.0,98900.0,11.501864517610803
44,1219,0.8984863754118634,-0.8838684884097572,2,0,1.0,41950.0,10.644233711895351
54,277,0.8984863754118634,-0.7672880511608511,2,0,0.0,38322.0,10.553779422789644
19,1519,0.8984863754118634,-1.182108632585723,2,0,0.0,27599.0,10.225534819164793
21,1836,-0.08446679119373245,0.12569208940680246,2,0,1.0,21000.0,9.95227771670556
3,195,1.0623119031794628,-0.950802794573007,3,0,1.0,63000.0,11.05089000537367
20,1259,0.24318426434146614,-0.5128611913906009,2,0,1.0,22000.0,9.998797732340453
36,217,1.0623119031794628,-1.199415931750792,2,3,0.0,244896.0,12.408588909609648
36,206,0.5708353198766648,-0.6161312637567578,2,0,1.0,43500.0,10.680516217076775
38,941,-2.050373124404924,-0.06170484376282184,2,2,1.0,28000.0,10.239959789157341
22,1778,-0.41211784672893104,0.2470153003495616,2,0,0.0,24590.0,10.110095135210239
3,165,-0.08446679119373245,0.3496351537415612,0,0,1.0,18999.0,9.85214162518454
54,911,-2.214198652172523,1.0916497477798737,2,2,1.0,4300.0,8.366370301681654
4,203,0.7346608476442641,0.02169530171658745,2,0,0.0,68998.0,11.141832797652063
5,301,1.226137430947062,-1.2121334499218095,2,0,1.0,272950.0,12.517043907209903
36,350,-0.24829231896133175,0.3556592412962537,2,0,1.0,15000.0,9.615805480084347
4,1893,0.5708353198766648,-0.885379291320299,5,0,0.0,85000.0,11.350406535472453
27,364,-0.08446679119373245,0.6938687282954175,3,0,1.0,16500.0,9.711115659888671
53,1736,1.0623119031794628,-0.6769076137529887,2,0,0.0,44999.0,10.714395546283317
36,1498,0.5708353198766648,-0.7805984160436003,2,0,1.0,35999.0,10.49124643927466
36,212,0.07935873657386686,-0.4628517026429157,2,0,0.0,47999.0,10.778935456339678
14,670,0.7346608476442641,0.05351778327534394,2,0,1.0,36994.0,10.518511016314495
34,391,-0.903594430031729,1.7265694519569863,2,0,1.0,8300.0,9.02401079378469
17,1358,0.5708353198766648,-0.7213519930453866,2,0,0.0,35557.0,10.478892321614516
5,302,0.40700979210906546,-0.8838684884097572,2,0,1.0,115000.0,11.652687407345388
31,496,-1.0674199577993282,1.3938103298882585,2,2,1.0,6880.0,8.836373930927389
39,1113,-1.7227220688697256,1.1624088714381662,2,1,1.0,3950.0,8.281470857895167
5,305,0.5708353198766648,-0.816188342834974,2,0,1.0,113990.0,11.643866004230825
39,916,-0.7397689022641296,1.3915728116536585,2,1,1.0,3200.0,8.070906088787819
14,638,0.5708353198766648,0.05321179787574051,2,0,1.0,40500.0,10.60905725309463
14,637,0.7346608476442641,-0.24321155799008018,2,0,1.0,53722.0,10.891577880026057
25,1115,-1.5588965411021263,-1.046423231949078,2,0,1.0,259000.0,12.464583340681674
9,1627,0.24318426434146614,2.498436746544108,2,3,1.0,26000.0,10.165851817003619
5,302,0.40700979210906546,-0.6161312637567578,2,0,1.0,103000.0,11.542484267211773
4,989,0.5708353198766648,-0.9545128675431985,2,3,1.0,81330.0,11.306270231160822
16,789,1.0623119031794628,-1.027299144473864,2,0,1.0,48950.0,10.798554647958657
9,1671,-0.7397689022641296,0.5318877073803528,1,0,1.0,18500.0,9.825526011066415
11,539,0.24318426434146614,-0.5712852786273804,2,0,1.0,30000.0,10.308952660644293
43,121,0.40700979210906546,-0.9263239626047327,2,3,1.0,85500.0,11.356271654924852
43,434,-0.7397689022641296,0.23489062889027576,2,0,1.0,32000.0,10.373491181781864
43,1193,-0.903594430031729,-0.03284659576272356,2,0,1.0,38500.0,10.558413520275876
27,569,0.07935873657386686,-0.4784378339352153,2,0,1.0,25500.0,10.146433731146518
24,1161,-0.41211784672893104,0.7342396769555947,3,0,1.0,9200.0,9.126958763037132
26,1443,0.5708353198766648,0.21379676040511447,2,0,0.0,35998.0,10.491218660339424
21,1841,0.24318426434146614,-0.18583929556443746,2,3,1.0,34000.0,10.4341158035983
27,795,-1.7227220688697256,0.9424818654732026,2,0,1.0,13450.0,9.506734385029985
36,761,-0.7397689022641296,0.29463427816284504,2,0,1.0,17500.0,9.769956159911606
4,1807,1.226137430947062,-1.1037954943747208,2,3,1.0,144900.0,11.883799128308773
44,12,1.226137430947062,-1.1557173918699275,2,0,1.0,65688.0,11.092671539388625
25,872,0.5708353198766648,-0.909207904314416,2,0,0.0,234900.0,12.366915170647005
53,861,0.24318426434146614,-0.5865080522576509,3,1,0.0,37999.0,10.545315122572783
3,1888,0.5708353198766648,-0.9316787070977928,4,0,1.0,39990.0,10.596384701840863
15,1624,-3.1971518187781194,0.5791242034441321,2,0,1.0,25000.0,10.126631103850338
26,1444,0.7346608476442641,-0.10255389460987946,2,0,1.0,72995.0,11.19814622463408
9,309,1.0623119031794628,-0.6448173949695791,4,0,1.0,36000.0,10.491274217438248
4,968,0.5708353198766648,-0.8685692184295858,2,0,1.0,36000.0,10.491274217438248
8,609,-1.0674199577993282,1.7265694519569863,1,0,1.0,16900.0,9.735068900911164
49,1896,-0.903594430031729,1.05741763119924,2,0,1.0,6500.0,8.779557455883728
24,1159,-0.5759433744965303,1.6791417150184549,2,0,1.0,10900.0,9.296518068217235
17,462,-3.688628402080917,-0.10970630332560957,4,0,1.0,9599.0,9.169414205363537
32,1269,-1.7227220688697256,-0.6256933074943649,2,3,1.0,2954083.0,14.898698839173656
43,1193,-0.08446679119373245,-0.3388319953661514,2,3,1.0,50000.0,10.819778284410283
16,750,1.226137430947062,-1.1985362237269321,2,0,1.0,43499.0,10.680493228306789
9,1708,0.8984863754118634,-0.7602312628824971,2,1,1.0,22995.0,10.043032079974024
53,409,-1.7227220688697256,0.8277373406219172,2,0,1.0,7850.0,8.968268810776454
53,1534,-0.08446679119373245,0.21576654141506152,2,0,1.0,18300.0,9.814656338829513
43,153,-0.24829231896133175,-0.6639414824447933,2,0,1.0,78500.0,11.2708539037705
55,1745,-0.08446679119373245,-0.10416031795779745,2,0,1.0,29900.0,10.305613759378778
27,935,1.226137430947062,-1.2089779754883991,2,0,0.0,119500.0,11.691071650353702
4,49,0.24318426434146614,-0.23364951425247305,5,3,1.0,24950.0,10.124629101179664
52,1108,0.7346608476442641,-0.7958976860237716,4,0,1.0,36495.0,10.504930543885733
12,0,0.24318426434146614,-0.3770801703165798,2,2,1.0,22500.0,10.021270588192511
11,1337,-2.214198652172523,2.185547551362128,2,0,1.0,6500.0,8.779557455883728
53,1634,1.226137430947062,-1.2089779754883991,2,2,1.0,84900.0,11.349229372299439
4,1815,1.0623119031794628,-0.49811651994721073,3,0,0.0,66998.0,11.112418047181292
22,1780,-1.395071013334527,1.352980403128676,2,0,1.0,15750.0,9.66459564425378
31,517,-0.24829231896133175,0.27313880384070427,2,3,1.0,17000.0,9.740968623038354
39,1055,-0.5759433744965303,-0.42949929408614207,2,1,1.0,17000.0,9.740968623038354
53,413,-1.5588965411021263,1.820086239710784,2,0,1.0,6500.0,8.779557455883728
32,851,1.226137430947062,-1.1955911142557492,3,3,1.0,75000.0,11.225243392518447
27,1327,1.0623119031794628,-0.9348724297061535,3,1,1.0,52000.0,10.858998997563564
4,44,-0.41211784672893104,0.5982482909193463,2,3,1.0,13500.0,9.51044496442652
4,2,-1.0674199577993282,0.1564818702418974,2,0,1.0,15500.0,9.648595302907339
4,1814,0.8984863754118634,-1.10148147979022,2,0,0.0,94998.0,11.46161111772949
19,1724,1.226137430947062,-1.1726039611105417,3,0,1.0,44000.0,10.691944912900398
55,345,-0.41211784672893104,0.15839427898941882,2,0,1.0,13900.0,9.539644119118783
23,1356,0.40700979210906546,-0.8360582697217215,4,0,1.0,51000.0,10.839580911706463
4,1815,0.8984863754118634,-0.6580321394149522,3,0,0.0,63598.0,11.060337302292881
14,1123,0.8984863754118634,-0.7786860072960788,4,0,1.0,38000.0,10.545341438708522
4,126,0.07935873657386686,0.15839427898941882,2,3,1.0,23999.0,10.085767441795337
14,578,0.5708353198766648,-0.7315451316696757,2,0,0.0,24998.0,10.126551100650167
54,269,0.7346608476442641,-0.723799876242214,2,0,1.0,34645.0,10.452908694061481
17,1209,-1.8865475966373249,2.2811679887381993,2,0,1.0,10500.0,9.259130536145614
4,1813,1.0623119031794628,-1.1513379758381035,2,0,0.0,132998.0,11.79808936949684
44,30,1.0623119031794628,-1.212802792983442,2,0,1.0,48000.0,10.778956289890028
22,846,0.40700979210906546,-0.28291316358862495,2,0,1.0,26500.0,10.184900011974314
15,1866,0.5708353198766648,-0.5391376875815452,2,0,1.0,57850.0,10.965608732621822
4,986,-0.08446679119373245,-0.5300728701182937,2,3,1.0,45950.0,10.735309127783832
0,997,0.24318426434146614,0.2900444971687936,2,0,0.0,24840.0,10.120210536047415
54,297,0.07935873657386686,-0.6639414824447933,2,3,1.0,19000.0,9.852194258148577
4,1807,0.8984863754118634,-1.025348487551392,2,0,1.0,101000.0,11.522875795823397
14,1122,-0.5759433744965303,0.7799271219338816,2,2,1.0,19000.0,9.852194258148577
4,1816,0.5708353198766648,-0.6418149132359705,2,0,0.0,65998.0,11.097379717519113
24,1597,0.5708353198766648,0.4109087300121476,2,0,0.0,20708.0,9.938275378021793
4,73,-0.24829231896133175,0.2962980737731887,2,0,1.0,17995.0,9.79784922051313
2,1044,-0.903594430031729,-0.7406099491329273,2,0,1.0,69995.0,11.156179089908926
36,353,-1.2312454855669275,0.15839427898941882,2,0,1.0,8400.0,9.035986984831405
4,126,0.40700979210906546,-0.45378688517966415,2,0,1.0,35000.0,10.46310334047155
11,396,-0.903594430031729,0.7260163193412525,2,2,1.0,6000.0,8.699514748210191
0,1882,-0.903594430031729,1.1145986527501306,2,3,1.0,13888.0,9.538780436900131
22,1781,-1.7227220688697256,1.8394015680607503,2,0,1.0,7200.0,8.881836305004146
4,970,-0.7397689022641296,0.7703650781962744,2,2,1.0,21900.0,9.994241915804592
24,1606,1.226137430947062,-1.2120378294844334,5,0,1.0,41000.0,10.621327345686446
14,1125,0.8984863754118634,-0.8962991452686464,4,0,1.0,41999.0,10.645401087458245
4,970,-0.7397689022641296,0.14456756374483892,2,3,1.0,34950.0,10.461673747661957
22,1765,1.226137430947062,-1.1037954943747208,3,0,1.0,46000.0,10.736396675471232
43,1186,1.0623119031794628,-1.0344324291021187,2,0,0.0,99000.0,11.502875129116727
14,650,0.7346608476442641,0.043936615450261604,2,0,0.0,28590.0,10.260812285316357
4,976,0.40700979210906546,-0.8628319921870214,2,0,1.0,62000.0,11.03488966402723
14,1125,1.0623119031794628,-1.126744399344978,4,0,1.0,42500.0,10.657259354912508
12,95,0.24318426434146614,-0.5910404609892768,4,0,1.0,14999.0,9.61573881119536
8,610,-0.08446679119373245,0.6727748598102562,2,0,1.0,26950.0,10.201738576337144
36,1491,-0.24829231896133175,1.2006570463885948,2,3,1.0,29000.0,10.275051108968611
14,636,0.8984863754118634,-0.7817076131171626,2,0,1.0,59203.0,10.988727495263804
45,1277,1.226137430947062,-1.1973505303034688,4,0,1.0,91000.0,11.418614785498987
4,986,-0.24829231896133175,0.015919827299072747,2,3,1.0,39985.0,10.59625966276599
25,871,0.24318426434146614,-0.8169341822465073,2,3,1.0,210000.0,12.254862809699606
14,329,1.0623119031794628,-0.9393283420878784,2,3,1.0,68995.0,11.141789317185655
27,923,0.8984863754118634,-0.8092845472564216,2,0,1.0,81900.0,11.313254269841162
27,926,-0.08446679119373245,0.46724829171412874,2,0,1.0,31900.0,10.370361288772935
4,976,1.226137430947062,-0.950802794573007,2,2,0.0,81000.0,11.302204433654575
3,168,0.40700979210906546,-0.29102177667811574,2,0,1.0,25000.0,10.126631103850338
3,1485,-2.050373124404924,1.1719709151757733,2,3,0.0,13850.0,9.536040511615484
54,825,-0.08446679119373245,0.39524610236994717,2,2,1.0,15550.0,9.65181591760738
8,616,1.226137430947062,-1.1802918442755779,0,0,1.0,123999.0,11.728028780038526
19,1726,0.40700979210906546,0.02693530168479615,2,0,0.0,19190.0,9.862144589001746
53,780,1.226137430947062,-1.2171057126653653,2,2,1.0,35000.0,10.46310334047155
14,325,1.226137430947062,-1.1900642529754122,2,0,0.0,98900.0,11.501864517610803
19,1519,0.8984863754118634,-0.7595619198208646,2,0,1.0,28500.0,10.257659366256743
39,264,0.24318426434146614,0.5217519410184893,2,0,1.0,20900.0,9.947504437952903
27,795,-1.2312454855669275,1.1241606964877378,2,0,1.0,14500.0,9.581903928408666
8,378,-0.41211784672893104,0.7703650781962744,2,0,1.0,12000.0,9.392661928770137
3,1286,-1.2312454855669275,-0.3005838204157229,2,2,1.0,63000.0,11.05089000537367
21,695,0.7346608476442641,-0.6953623581665704,2,0,0.0,47598.0,10.770546022530057
9,1553,0.40700979210906546,0.3113869787911327,1,0,1.0,32000.0,10.373491181781864
14,636,0.8984863754118634,-0.3770801703165798,2,3,1.0,52000.0,10.858998997563564
53,1528,-0.7397689022641296,2.0795236103995403,1,0,1.0,16000.0,9.680344001221918
4,980,0.8984863754118634,-0.9756641082907854,3,0,0.0,60000.0,11.002099841204238
3,202,0.5708353198766648,0.5485256634837893,3,0,1.0,42500.0,10.657259354912508
53,285,-0.08446679119373245,0.48350376606806084,2,0,1.0,18200.0,9.809176873064887
43,1028,0.24318426434146614,-0.46122615520752247,2,0,1.0,32000.0,10.373491181781864
27,887,1.226137430947062,-0.8528683426124348,2,0,1.0,47124.0,10.76053770436601
36,1077,0.7346608476442641,-1.1626785597109055,2,0,1.0,175000.0,12.072541252905651
27,1320,-0.7397689022641296,2.3471460905276884,2,0,1.0,10400.0,9.249561085129464
53,1633,0.8984863754118634,-1.1152699468598495,2,3,1.0,68000.0,11.127262984158243
36,208,0.24318426434146614,-0.19540133930204456,2,0,1.0,37995.0,10.545209851103886
4,1812,0.24318426434146614,0.2635767601030971,2,0,1.0,42000.0,10.645424897265505
9,1671,0.40700979210906546,0.1966424539398473,2,0,1.0,36000.0,10.491274217438248
14,667,-0.24829231896133175,0.4832742770183583,2,0,1.0,42500.0,10.657259354912508
50,1168,-1.7227220688697256,0.8086132531467028,2,0,1.0,7100.0,8.867850063029406
1,1368,0.5708353198766648,-0.8284086347316358,2,0,1.0,28500.0,10.257659366256743
34,388,-1.395071013334527,0.35250376686284335,2,0,1.0,6950.0,8.846496938558838
14,665,0.40700979210906546,0.5217519410184893,0,0,1.0,36500.0,10.505067539570582
36,771,0.8984863754118634,-0.949999582899048,2,0,0.0,54599.0,10.90777084654696
3,192,0.24318426434146614,-0.49182469516786526,2,3,1.0,35000.0,10.46310334047155
44,26,0.24318426434146614,0.05288668838866187,2,0,1.0,46500.0,10.747207591575448
52,1089,-0.08446679119373245,-0.050268639452643725,4,0,1.0,29975.0,10.308118979895715
3,1483,0.24318426434146614,-0.1992261567970874,2,0,1.0,53500.0,10.887436932884098
19,1588,1.0623119031794628,-0.6531363730212973,3,0,1.0,29000.0,10.275051108968611
3,201,0.07935873657386686,1.4906929570376939,2,0,1.0,22000.0,9.998797732340453
14,1351,-1.0674199577993282,1.9407592316793858,2,0,1.0,6999.0,8.85352256068954
20,1241,-0.08446679119373245,0.4639398245809167,3,0,1.0,19977.0,9.902336890778733
4,970,-0.7397689022641296,0.9595023033261433,2,3,1.0,20990.0,9.951801412814678
36,550,-1.0674199577993282,2.032554851560414,2,0,1.0,4750.0,8.465899897028686
14,651,0.5708353198766648,0.4847850799289002,2,0,0.0,28590.0,10.260812285316357
9,398,-0.24829231896133175,0.6284452250427096,2,3,1.0,15000.0,9.615805480084347
34,1024,0.24318426434146614,-0.24321155799008018,2,2,1.0,20500.0,9.9281801651265
22,842,0.8984863754118634,-0.7410498031448572,2,0,0.0,38405.0,10.555942938432782
31,858,0.07935873657386686,-0.4405721407342911,2,0,1.0,17495.0,9.769670404801788
47,142,-2.214198652172523,0.2387154463853186,2,2,1.0,7500.0,8.922658299524402
4,1805,0.5708353198766648,-0.28145973294050863,2,0,1.0,43000.0,10.668955394675699
43,1027,0.8984863754118634,-0.8243352040994152,2,0,0.0,58998.0,10.985258824008211
3,1226,1.0623119031794628,-0.9053448386444227,2,0,0.0,39998.0,10.596584731846031
15,244,0.7346608476442641,-0.6557946211803521,2,0,0.0,29645.0,10.297048756141468
3,1884,-1.7227220688697256,1.6883212770065579,2,2,1.0,6500.0,8.779557455883728
37,1039,-1.8865475966373249,-0.15524075560409467,2,3,1.0,23000.0,10.043249494911286
19,801,-0.08446679119373245,0.9924339819584621,2,0,1.0,12700.0,9.449357272446683
3,1506,0.40700979210906546,0.13927019151420458,2,0,1.0,30000.0,10.308952660644293
3,202,0.5708353198766648,-0.49182469516786526,3,0,1.0,50000.0,10.819778284410283
28,1143,-1.2312454855669275,1.6118249271057008,2,0,1.0,10099.0,9.220191688026556
4,976,0.40700979210906546,-0.8685692184295858,2,2,1.0,64000.0,11.06663836234181
34,390,0.8984863754118634,-0.7053260077411571,2,0,1.0,36969.0,10.517835002606233
9,509,1.226137430947062,-1.1750709683948444,2,3,1.0,78999.0,11.277190473141195
14,660,0.24318426434146614,0.18419267299348283,2,0,1.0,36000.0,10.491274217438248
14,675,0.5708353198766648,0.38788332869198966,0,0,1.0,55000.0,10.915088464214607
13,1365,1.0623119031794628,-1.1946349098819884,2,0,1.0,259500.0,12.46651198158808
36,776,0.24318426434146614,-0.3560436740938442,2,0,1.0,33000.0,10.404262840448617
19,1520,0.5708353198766648,-0.29102177667811574,2,0,1.0,28000.0,10.239959789157341
36,549,-0.5759433744965303,-0.6423312635978013,2,0,1.0,23500.0,10.06475570013225
14,684,-1.2312454855669275,1.6206220073442994,0,0,1.0,12240.0,9.412464556066316
37,1039,-2.050373124404924,0.48350376606806084,2,0,1.0,15500.0,9.648595302907339
14,1718,0.8984863754118634,-0.3197079078909371,1,0,1.0,57000.0,10.950806546816688
36,337,-0.41211784672893104,0.6364964658697747,2,0,1.0,15500.0,9.648595302907339
54,271,1.0623119031794628,-0.8809042548510989,2,0,0.0,38698.0,10.563543198095873
9,1625,-1.5588965411021263,-0.09021885818836627,2,0,1.0,24950.0,10.124629101179664
9,1622,-0.24829231896133175,2.003868720347593,1,0,1.0,15000.0,9.615805480084347
38,572,-1.2312454855669275,2.3863504698518776,2,2,1.0,6000.0,8.699514748210191
53,948,0.07935873657386686,0.5026278535432751,2,0,1.0,68500.0,11.134589024250317
16,754,1.0623119031794628,-1.096222355734536,2,0,0.0,41299.0,10.628593565580923
53,1737,-1.8865475966373249,3.150357764486686,2,0,1.0,8250.0,9.017968479328726
32,1270,1.226137430947062,-1.0731395821519525,2,0,0.0,125900.0,11.743243220032438
3,1308,-0.24829231896133175,-0.2987096598431519,2,3,1.0,44900.0,10.712193073730345
39,1361,1.0623119031794628,-0.8320039631769761,2,1,0.0,28906.0,10.271804465008787
43,1187,-0.903594430031729,-0.037761486243853615,2,3,1.0,28600.0,10.261161996807944
4,981,0.8984863754118634,-0.7729487810535145,3,0,1.0,49999.0,10.81975828421028
8,613,-0.903594430031729,0.7512409907210602,1,0,1.0,19500.0,9.878169744551839
55,1480,0.7346608476442641,-0.353175060972562,2,0,1.0,27800.0,10.232791299678729
34,394,1.226137430947062,-1.2007546178740571,2,0,1.0,40655.0,10.612877108641937
10,1177,1.0623119031794628,-0.0616474715003962,3,1,0.0,35850.0,10.487098846027767
22,1778,0.7346608476442641,-0.7779210437970703,2,0,1.0,35273.0,10.470873077735911
53,859,-2.3780241799401227,3.1911111948963677,2,0,1.0,4300.0,8.366370301681654
14,660,0.5708353198766648,0.3113869787911327,2,0,1.0,38500.0,10.558413520275876
14,316,-6.801313429665304,-1.1187696548678137,4,3,1.0,115000.0,11.652687407345388
26,1387,1.0623119031794628,-0.7869476130853714,2,0,0.0,44998.0,10.714373323320329
34,1071,0.7346608476442641,0.26740157759814,2,0,1.0,18000.0,9.798127036878302
24,1159,-0.08446679119373245,0.8579533988327557,2,0,1.0,11900.0,9.38429367909962
27,1320,-1.0674199577993282,2.1664234638869138,2,0,1.0,4500.0,8.411832675758411
38,1175,0.07935873657386686,1.271282301434561,2,1,1.0,11970.0,9.390158798552019
36,776,0.24318426434146614,0.7894891656714886,2,0,1.0,25900.0,10.16199824768763
3,167,0.5708353198766648,-0.6981544749379517,2,3,1.0,27500.0,10.221941283654663
3,169,-0.08446679119373245,0.5103348607957864,1,0,0.0,14998.0,9.615672137861335
36,350,0.07935873657386686,0.4567300436027609,2,0,1.0,16800.0,9.72913416539135
20,708,-0.7397689022641296,0.38597091994446825,2,0,0.0,22450.0,10.0190458931704
24,917,0.8984863754118634,-1.024354035002681,2,0,0.0,28998.0,10.274982141073139
4,1800,0.40700979210906546,-0.37535900244381054,5,0,1.0,30750.0,10.333645273234664
36,1501,-2.050373124404924,-0.6013674682258924,2,0,1.0,11900.0,9.38429367909962
22,1768,-2.050373124404924,0.12014610403899034,2,2,1.0,12499.0,9.433403920090221
24,1685,0.7346608476442641,-0.17818966057435176,2,0,0.0,36500.0,10.505067539570582
26,1395,-0.5759433744965303,1.4688723732284745,2,0,1.0,14490.0,9.581214035314728
21,1851,-1.395071013334527,-0.28145973294050863,2,3,1.0,21900.0,9.994241915804592
4,976,0.7346608476442641,-0.6803881976734777,2,2,1.0,71995.0,11.184351951142371
4,974,1.0623119031794628,-1.0655473194242924,3,0,1.0,56900.0,10.949050620114422
36,226,0.8984863754118634,-1.1306648372773969,3,0,0.0,83598.0,11.333774875341646
44,10,1.0623119031794628,-0.5851311179594355,2,0,0.0,48190.0,10.782906809634378
4,204,-0.41211784672893104,-0.5348538919870973,2,0,1.0,35999.0,10.49124643927466
36,340,-1.395071013334527,-0.2886121416562388,2,0,1.0,12000.0,9.392661928770137
22,477,0.24318426434146614,-0.3770801703165798,2,0,1.0,16500.0,9.711115659888671
53,862,0.5708353198766648,0.08859135970488685,3,0,1.0,36000.0,10.491274217438248
4,1797,1.0623119031794628,-1.078800312044616,2,0,0.0,98900.0,11.501864517610803
4,970,1.226137430947062,-1.1591406035279908,2,2,1.0,84645.0,11.34622131907135
4,970,-2.7056752354753213,2.294554849970849,2,2,1.0,36950.0,10.517320926376348
32,1273,0.40700979210906546,-0.13802907687640187,2,0,1.0,41900.0,10.643041105910228
0,1296,0.8984863754118634,-0.6830655699200077,2,0,1.0,39650.0,10.587846227062993
36,764,-0.08446679119373245,-0.05818601166738242,2,3,1.0,19000.0,9.852194258148577
36,1614,0.8984863754118634,-0.6008319937765864,0,0,1.0,45000.0,10.714417768752456
8,1860,-0.24829231896133175,-0.03380280013648427,2,0,1.0,17498.0,9.76984186766621
9,400,-0.08446679119373245,-0.1538064490434536,2,3,1.0,19750.0,9.890908770329268
43,430,-0.41211784672893104,0.5217519410184893,2,0,1.0,23000.0,10.043249494911286
11,1033,-1.7227220688697256,0.5982482909193463,2,0,1.0,12000.0,9.392661928770137
20,1253,-0.24829231896133175,-0.5970071762815435,2,0,1.0,23000.0,10.043249494911286
26,1420,0.7346608476442641,-0.9172591451414812,2,0,1.0,112000.0,11.626254150277232
53,406,-1.395071013334527,-0.2193255727335376,3,0,1.0,9250.0,9.132378830506472
15,247,0.07935873657386686,1.0381023028492737,2,0,1.0,12500.0,9.433483923290392
28,503,0.8984863754118634,-0.6766398765283357,2,0,0.0,36999.0,10.518646164234097
44,29,0.24318426434146614,0.40700741616720393,0,0,1.0,41000.0,10.621327345686446
44,54,-0.24829231896133175,2.1472993764116994,0,0,1.0,40500.0,10.60905725309463
36,760,-0.41211784672893104,0.5504380722313107,2,0,1.0,15900.0,9.674074388208323
4,982,0.40700979210906546,-0.3254451341335014,2,0,1.0,54999.0,10.915070282231135
14,1128,-2.050373124404924,0.6268579257822667,2,2,0.0,24500.0,10.106428396532818
0,879,1.0623119031794628,-0.929383816600767,2,0,0.0,26599.0,10.188628900078157
7,1334,-1.7227220688697256,1.5848408396781737,2,0,1.0,2800.0,7.937374696163295
8,610,-0.41211784672893104,0.5900249333050042,1,0,1.0,22000.0,9.998797732340453
36,1452,0.40700979210906546,-0.3619530171236854,2,0,1.0,52000.0,10.858998997563564
20,1266,0.07935873657386686,-0.09021885818836627,2,0,1.0,25950.0,10.163926888594034
7,593,0.5708353198766648,-0.28145973294050863,2,0,1.0,18795.0,9.841346155998279
36,776,0.5708353198766648,-0.5973705339435726,2,0,0.0,43999.0,10.691922185369403
22,958,-0.903594430031729,0.8086132531467028,2,0,1.0,5900.0,8.68270762989381
36,1455,-0.7397689022641296,-0.09021885818836627,2,3,1.0,37000.0,10.51867319162636
3,200,0.07935873657386686,-0.18583929556443746,2,0,1.0,28000.0,10.239959789157341
34,380,1.0623119031794628,-1.1610912604504626,2,0,1.0,25500.0,10.146433731146518
5,484,-1.0674199577993282,-0.13229185063383758,2,0,0.0,59400.0,10.992049505350737
5,485,1.0623119031794628,-1.02783461892317,2,0,1.0,217950.0,12.292020957666539
5,715,1.0623119031794628,-0.7049052778167023,2,0,1.0,197750.0,12.1947588856299
43,147,0.40700979210906546,-0.6318512636613839,2,3,0.0,106798.0,11.578694478741127
54,830,0.07935873657386686,-0.3360781267697205,2,2,1.0,29950.0,10.307284603543595
19,807,-0.7397689022641296,1.926492662422876,2,0,1.0,4000.0,8.294049640102028
